t,"counter Vector LoRaNetworkTest.loRaNodes[0].SimpleLoRaApp($0=""avg"", #0 - General-0-20210629-17:18:18-25864)",t.loRaGW[0],"Gateway / Received RSSI LoRaNetworkTest.loRaGW[0].packetForwarder($0=""avg"", #0 - General-0-20210629-17:18:18-25864)",t.loRaGW[1],"Gateway / Received RSSI LoRaNetworkTest.loRaGW[1].packetForwarder($0=""avg"", #0 - General-0-20210629-17:18:18-25864)",t.loRaGW[2],"Gateway / Received RSSI LoRaNetworkTest.loRaGW[2].packetForwarder($0=""avg"", #0 - General-0-20210629-17:18:18-25864)",t.loRaGW[3],"Gateway / Received RSSI LoRaNetworkTest.loRaGW[3].packetForwarder($0=""avg"", #0 - General-0-20210629-17:18:18-25864)",t.loRaGW[4],"Gateway / Received RSSI LoRaNetworkTest.loRaGW[4].packetForwarder($0=""avg"", #0 - General-0-20210629-17:18:18-25864)","SF Vector LoRaNetworkTest.loRaNodes[0].SimpleLoRaApp($0=""avg"", #0 - General-0-20210629-17:18:18-25864)","TP Vector LoRaNetworkTest.loRaNodes[0].SimpleLoRaApp($0=""avg"", #0 - General-0-20210629-17:18:18-25864)","X Vector LoRaNetworkTest.loRaNodes[0].SimpleLoRaApp($0=""avg"", #0 - General-0-20210629-17:18:18-25864)","Y Vector LoRaNetworkTest.loRaNodes[0].SimpleLoRaApp($0=""avg"", #0 - General-0-20210629-17:18:18-25864)","Z Vector LoRaNetworkTest.loRaNodes[0].SimpleLoRaApp($0=""avg"", #0 - General-0-20210629-17:18:18-25864)"
108259.75985393825,137.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,467.99305260055,1817.5212707935,1.7308531300433
108389.22071605633,138.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,372.76487579568,1685.4038377265,1.7707150233445
108566.05830607402,139.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,532.68761189154,1760.2006065063,1.7523438857851
108846.3002414054,140.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,965.36252552984,2036.5031758591,1.6782225347192
108936.12053441675,141.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1104.0390853949,2125.0608633791,1.6544659136294
109039.43583056908,142.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1263.5510327678,2226.9238545355,1.6271399913775
109384.5635876416,143.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1796.4053406324,2567.200144454,1.5358569519056
109435.09397760835,144.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1874.4209027543,2617.0202278105,1.522492139927
109583.99044465183,145.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2104.3071470915,2763.8236545105,1.4831104275036
109676.17849539113,146.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2246.639367446,2854.715816145,1.4587275568071
109798.13379847948,147.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2434.9302460724,2974.9567913212,1.4264715283727
110282.9710779681,148.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3183.4867666498,3452.9787043598,1.2982366367592
110334.53249286723,149.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3263.0941627099,3503.8153195125,1.2845991284017
110493.22059149884,150.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3508.0980351307,3660.2727366574,1.2426276216936
110749.0632522756,151.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3903.1020912716,3912.5190125015,1.1749596488236
110843.46510507444,152.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3760.1012830447,3953.1297783136,1.181405223573
110952.05762045618,153.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3555.9655326234,3992.6431326821,1.1931321171574
111013.39725872314,154.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3440.6572809988,4014.9626715117,1.1997561778298
111081.56014287005,155.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3312.5224693381,4039.7649719889,1.2071170800613
111319.42759500325,156.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2865.3714785787,4126.3173544976,1.2328043595994
111730.74014668445,157.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2092.1727355535,4275.9808792243,1.277221956029
111956.71548504112,158.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2105.4598978115,4154.3896506367,1.3275060373829
112088.16373996653,159.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2307.8213366127,3993.1089076796,1.3682544080546
112196.78928552248,160.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2475.0477611988,3859.830541213,1.4019278409749
112278.1028358586,161.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2600.2280235719,3760.0626909809,1.4271346776241
112502.08212717695,162.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2945.0387757463,3485.2507771121,1.4965672554138
112561.04331187977,163.0,,-1000.0,,-1000.0,,-1000.0,112561.53688095525,-132.26227420893,,-1000.0,10.0,14.0,3035.8081068162,3412.9082140262,1.5148449587647
112670.92180967989,164.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3204.96342136,3278.0925348813,1.5489068012726
112861.57151215753,165.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3251.4790737489,3135.9189262819,1.590395997856
112980.26210726357,166.0,,-1000.0,,-1000.0,,-1000.0,112980.7556755118,-119.01875361337,,-1000.0,10.0,14.0,3024.9298695985,3142.3179303129,1.5980063622734
113203.2044131619,167.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2599.3915029941,3154.3374901848,1.6123012791573
113275.88660183147,168.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2460.6602750961,3158.2560282784,1.6169616142237
113336.34453157996,169.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2345.261950091,3161.5155159894,1.6208381376913
113534.20597513446,170.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1967.5963690121,3172.1828833048,1.6335248858558
113689.3687198556,171.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1671.4314007688,3180.5482220078,1.6434738209864
113775.7864207647,172.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1506.482683914,3185.2072871677,1.6490148682399
113835.94649896602,173.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1391.6528793624,3188.4507167129,1.6528722936584
113970.44484381667,174.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1134.9308285694,3195.7019690138,1.6614962407953
114151.76775433344,175.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,862.74252106551,3183.6048892778,1.6737531399255
114231.4797071312,176.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,967.63770798877,3111.832685525,1.6810573033362
114337.6861926188,177.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1107.3977910963,3016.2049503015,1.690789213019
114664.47541249527,178.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1537.4288604696,2721.9657346006,1.7207335535983
114806.00364794584,179.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1723.6698217238,2594.534490038,1.7337020648776
115053.22058706492,180.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,115053.71415620118,-132.75894117693,10.0,14.0,2048.989502516,2371.9417181532,1.7563550404707
115126.649443127,181.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2145.6165868097,2305.8267801338,1.7630834713384
115186.50510646908,182.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2224.3823273835,2251.9330701648,1.7685681637937
115297.0176365552,183.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2369.808854948,2152.4281960751,1.7786946448337
115484.34020480608,184.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2616.3118588514,1983.7639862028,1.7958593811246
115932.54364225351,185.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3206.1152910927,1580.2040769769,1.8369291458641
116004.7556580243,186.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3301.141101232,1515.1847752611,1.8435460752566
116096.30862086052,187.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3413.251241148,1474.9323282768,1.8358443547066
116205.71048000795,188.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3535.6020238079,1485.3935669784,1.8043018160274
116294.40872506674,189.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3634.7986900078,1493.8750820203,1.7787285045009
116369.3842487878,190.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3718.6483985876,1501.0444012306,1.7571117022327
116526.23082863713,191.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3894.0595108999,1516.0424051413,1.7118899907356
116639.71179856575,192.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4020.9722123473,1526.8936971007,1.6791713704925
116708.50330593008,193.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4097.9059576416,1533.4716875004,1.6593375322127
116855.34269639022,194.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4262.1254187004,1547.5127826552,1.6170010747766
116992.0737580072,195.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4415.0401180762,1560.5872978841,1.5775790317389
117042.69517377231,196.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4471.6531398882,1565.4278254388,1.5629839601632
117102.22947005312,197.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4538.2339804863,1571.1206216049,1.545819143607
117157.7467373474,198.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4578.3296686442,1578.4683489574,1.5341409820335
117253.36277102932,199.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4479.1643762116,1606.7197678301,1.5471363066025
117481.05819959832,200.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4243.0169133841,1673.9963393442,1.5780827481477
117568.4747459231,201.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4152.3554725574,1699.8250771774,1.5899636675756
117617.85277624716,202.0,,-1000.0,,-1000.0,117618.3463453376,-132.38711794303,,-1000.0,,-1000.0,10.0,14.0,4101.1445340957,1714.4146743828,1.5966747128462
117939.8951635143,203.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3767.1479617726,1809.5676945102,1.640443996996
117989.42019703804,204.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3715.7845633657,1824.2007263657,1.6471750217013
118089.5070912674,205.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3611.9824524362,1853.7731386867,1.6607779879144
118143.57671993766,206.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3555.9057639112,1869.7489501592,1.6681266756484
118201.52725630617,207.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3495.8041087358,1886.8714432579,1.6760028236129
118696.52830714289,208.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2982.4286624823,2033.1281064042,1.7432791900328
118886.57107303424,209.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2785.3315258564,2089.2795443608,1.7691081993489
119057.51198258428,210.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2608.0453047971,2139.7870068883,1.7923410455168
119129.3678647294,211.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2533.5221386345,2161.0180760593,1.8021070907574
119406.93073297176,212.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2245.6561611654,2243.0288492772,1.8398310939628
119502.42922114188,213.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,119502.92279030044,-132.93453250219,10.0,14.0,2146.6127775241,2271.2455372858,1.8528104427376
119734.68480395514,214.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,119735.17837278883,-129.96178508499,10.0,14.0,1905.7358879295,2339.8694856233,1.8843766619729
119853.20628618184,215.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,119853.69985513193,-131.1425183043,10.0,14.0,1782.8148987196,2374.888717345,1.9004851018508
119911.83929228278,216.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,119912.3328613504,-132.19602105844,10.0,14.0,1722.0054405955,2392.212857987,1.9084540053432
119961.81001246536,217.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1670.1798116802,2406.9775757116,1.9152456040187
120317.65813906252,218.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1327.7580888818,2514.5595026098,1.9583469956546
120394.60107689138,219.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1425.5281182812,2553.5629980758,1.9337213299885
120447.21937932784,220.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1492.3892639733,2580.2359816973,1.9168807886695
120555.7215077984,221.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1630.2609984015,2635.2372903978,1.882154571876
120741.33239934703,222.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1866.1134734384,2729.3261537975,1.8227496168764
120803.57956400054,223.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1945.2098439427,2760.8801478721,1.8028273483919
121073.34514150293,224.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2287.9961890916,2897.6282468644,1.7164886003892
121183.55047800098,225.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2428.032159818,2953.4929365125,1.6812172701308
121364.39861953548,226.0,,-1000.0,,-1000.0,,-1000.0,121364.8921886707,-132.75061155498,,-1000.0,10.0,14.0,2657.8326927013,3045.1674925849,1.623336638127
121438.85174825921,227.0,,-1000.0,,-1000.0,,-1000.0,121439.34531707143,-129.72607863614,,-1000.0,10.0,14.0,2752.4389657344,3082.9088675642,1.5995078384025
121505.68698466304,228.0,,-1000.0,,-1000.0,,-1000.0,121506.18055320308,-126.03973372209,,-1000.0,10.0,14.0,2837.3653178144,3116.7886220108,1.5781171528784
121672.07772139132,229.0,,-1000.0,,-1000.0,,-1000.0,121672.57128981978,-123.94864739671,,-1000.0,10.0,14.0,3048.7950822708,3201.1345090887,1.5248636280167
121848.44949173936,230.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3272.9075695081,3290.5399274312,1.4684156631732
121930.7346741448,231.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3377.4658945466,3332.2514844555,1.442080206686
121993.52370729284,232.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3351.9848265606,3253.7311522143,1.4308755342682
122120.84562526828,233.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3292.4815107169,3086.2979791044,1.4088166355728
122233.63164813894,234.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3239.771478946,2937.9800618757,1.3892761236772
122448.63398601176,235.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3139.2911200179,2655.2437959718,1.3520263330218
122526.91017444422,236.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3102.7091014826,2552.307625856,1.3384647519653
122599.10157630139,237.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3068.9707801141,2457.3731819173,1.3259573781716
122659.37295322063,238.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3052.3189336497,2426.0132945523,1.3212376747953
122800.1973788112,239.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3085.9769362183,2654.5734869078,1.3462697993687
123173.82766080076,240.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3175.2771335256,3260.9811378764,1.4126841285871
123353.1640294252,241.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3218.1397543422,3552.0468016436,1.4445619104501
123640.8950656101,242.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3411.2390419614,3294.2322014706,1.4843900477413
123697.89308780154,243.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3456.2241829339,3203.9079535184,1.4916668995101
123885.96014130487,244.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3604.6542966265,2905.8798023795,1.5156771373805
123951.75227211251,245.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3656.5801032681,2801.6196103957,1.5240767197702
124212.73806337938,246.0,,-1000.0,124213.23163251232,-132.73263902277,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3862.5606296191,2388.0377979737,1.5573963832219
124623.98733202188,247.0,,-1000.0,,-1000.0,124624.48090111699,-132.42564954882,,-1000.0,,-1000.0,10.0,14.0,4187.1351606893,1736.3348180656,1.6098999588358
124777.5842920664,248.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4308.3600845532,1492.9311108781,1.6295094517168
124927.34388806396,249.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4426.5564057397,1255.6084396341,1.6486290341013
124983.13206987288,250.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4470.5866918231,1167.201414745,1.6557514273682
125142.28349112088,251.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4596.1954207851,914.99560334934,1.6760700499572
125226.81161657193,252.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4662.9084310503,781.04465086662,1.6868616286043
125305.767402239,253.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4644.2836656302,761.93032734117,1.6778428140767
125433.9859520064,254.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4507.5885840811,870.30635259444,1.6380784694893
125501.8473242338,255.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4435.2408947063,927.66580490128,1.6170326614193
125698.22238313776,256.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4225.8834753641,1093.6507453136,1.5561309781231
125834.80848328104,257.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4080.2676644582,1209.0993965832,1.5137716099834
125994.162072527,258.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3910.3792051319,1343.7921430202,1.464351373633
126136.56448399772,259.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3758.5625664004,1464.156999507,1.4201881962295
126415.28611891717,260.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3461.4146366837,1699.7449312026,1.333748417001
126507.88032925338,261.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3362.6990206063,1778.0096791343,1.3050322281711
126628.08680232114,262.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3234.5456943639,1879.6135405447,1.2677526642908
126747.89904542016,263.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3106.8126606442,1980.8841812385,1.2305953627223
126800.71120989788,264.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3050.5090825493,2025.5233733172,1.2142167567367
126856.004828712,265.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2991.560001105,2072.2600010502,1.1970685787546
126949.8284088387,266.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2891.5337415671,2151.5638670477,1.1679711261836
127065.40624603113,267.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2768.3150504426,2249.2553993961,1.1321270384668
127190.05013556432,268.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2638.852530992,2355.8752918433,1.0938298610694
127556.85186345408,269.0,,-1000.0,,-1000.0,,-1000.0,127557.34543224762,-129.51612381924,,-1000.0,10.0,14.0,2872.3273663424,2896.8672917593,1.0455201813811
127751.49071647404,270.0,,-1000.0,,-1000.0,,-1000.0,127751.98428480633,-121.65250770526,,-1000.0,10.0,14.0,2996.2179336607,3183.9380832804,1.0198852404052
127830.01127398682,271.0,,-1000.0,,-1000.0,,-1000.0,127830.50484270568,-128.62305340556,,-1000.0,10.0,14.0,3046.1974535021,3299.747225423,1.0095436779371
127926.80468959376,272.0,,-1000.0,,-1000.0,,-1000.0,127927.2982585537,-131.23566564529,,-1000.0,10.0,14.0,3051.1578967415,3374.4205047052,1.0063909168626
128119.05602148204,273.0,,-1000.0,,-1000.0,,-1000.0,128119.54959025804,-129.31435463151,,-1000.0,10.0,14.0,2781.5355977966,3186.8427710383,1.0474665713799
128347.8967708976,274.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2460.5985809048,2963.5651025591,1.0963597752405
129026.16883762176,275.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1509.3579723531,2301.7817180898,1.2412766858694
129168.77618337328,276.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1309.358731618,2162.6411334312,1.2717456038643
129353.66947658268,277.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1050.055691764,1982.2425657343,1.3112491691185
129403.97620596417,278.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,979.50317129502,1933.1587846602,1.3219975047252
129485.76972938048,279.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,864.79209176333,1853.3536483295,1.3394731834454
129702.5393175232,280.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,560.78423848953,1641.8536931798,1.3857873110249
129764.94518075326,281.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,473.26332434829,1580.9649062087,1.3991206994219
129823.17157878424,282.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,391.60388853476,1524.153982326,1.4115611199163
129913.57319920076,283.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,364.17696734109,1561.928821407,1.4320241339297
130043.84392443176,284.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,431.95903192687,1752.4200321292,1.4627518016974
130114.54421746696,285.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,468.74559176408,1855.8030784338,1.4794282661264
130289.2119721766,286.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,559.62818268989,2111.2148143382,1.5206281038254
130469.77344851538,287.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,653.57737679459,2375.2447733068,1.5632181258487
130549.77528582377,288.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,695.20368764683,2492.2292057021,1.5820885963497
130739.81127187912,289.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,794.08262961613,2770.1134732556,1.6269134227492
130818.7156871444,290.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,835.13793319354,2885.4931763205,1.6455250383165
130951.24381068912,291.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,978.24450134623,2906.5724375074,1.6575097739396
131062.14656469069,292.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1137.3528572754,2832.5488577891,1.6573089373377
131131.6009530376,293.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1236.9966726291,2786.190563995,1.6571831606293
131234.252567975,294.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1384.2674039396,2717.6743213648,1.6569972662238
131361.49500111147,295.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1566.8177339385,2632.7445964214,1.6567668396837
131441.8315869934,296.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1682.073862749,2579.1228291095,1.6566213561287
131519.61111721108,297.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1793.6614719954,2527.2078040287,1.6564805032104
131577.4678068529,298.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1876.6664690424,2488.5905549217,1.6563757290679
131645.00528946868,299.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1973.5601658612,2443.5117264166,1.6562534237327
131808.12553247905,300.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2207.5831521958,2334.6348601851,1.6559580251593
131934.14633554264,301.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2388.3808516656,2250.5205291595,1.6557298109
132027.21862260823,302.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2521.9084516871,2188.3981416391,1.6555612639416
